"","Unique","Survey","Length","Sex","Date","Freq","Code","Fate","Latitude","Longitude","seg","vert","x","y","lake","spawn"
"605",81,2,342,"M",2024-10-24,150.4,57,"A",62.8976,-143.74452,58,3,517991.262180657,1476399.33840689,FALSE,TRUE
"606",81,4,342,"M",2024-12-27,150.4,57,"A",62.9161447,-143.7983364,110,87,514977.39179277,1478028.96193724,TRUE,FALSE
"607",81,6,342,"M",2025-05-19,150.4,57,"A",62.9176031,-143.8192564,110,80,513904.75953875,1478027.99395202,TRUE,FALSE
"608",81,7,342,"M",2025-06-11,150.4,57,"A",62.9245664,-143.7810314,19,43,515699.778904729,1479093.40582356,TRUE,FALSE
"609",81,8,342,"M",2025-07-22,150.4,57,"A",62.9168797,-143.8152964,110,82,514115.434431086,1477978.74025896,TRUE,FALSE
"610",81,9,342,"M",2025-09-08,150.4,57,"A",62.91709,-143.81636,110,81,514058.576148146,1477993.73563571,TRUE,FALSE
"611",81,10,342,"M",2025-09-24,150.4,57,"M",62.91656,-143.81549,110,82,514111.196614636,1477941.92908929,TRUE,FALSE
"612",81,11,342,"M",2025-10-10,150.4,57,"M",62.91697,-143.81587,110,81,514085.165279671,1477984.27399715,TRUE,FALSE
"613",81,12,342,"M",2025-10-22,150.4,57,"M",62.91687,-143.81651,110,81,514054.819431166,1477968.27441949,TRUE,FALSE
"614",81,13,342,"M",2025-10-29,150.4,57,"M",62.91728,-143.81659,110,81,514043.813639541,1478012.94181374,TRUE,FALSE
"615",102,0,328,"F",2024-09-29,150.4,58,"A",62.9015,-143.7888,63,7,515705.66863044,1476485.45696446,FALSE,TRUE
"616",102,1,328,"F",2024-10-16,150.4,58,"A",62.91305,-143.78109,110,92,515894.122410994,1477821.0114081,TRUE,FALSE
"617",102,2,328,"F",2024-10-24,150.4,58,"A",62.90964,-143.75676,26,15,517171.212473696,1477633.63362822,TRUE,FALSE
"618",102,3,328,"F",2024-11-01,150.4,58,"A",62.9152331,-143.7993097,110,87,514944.235104349,1477920.72793453,TRUE,FALSE
"619",102,4,328,"F",2024-12-27,150.4,58,"A",62.9155864,-143.7800331,110,92,515903.603932633,1478109.35729275,TRUE,FALSE
"620",102,5,328,"F",2025-03-17,150.4,58,"A",62.9148097,-143.7811214,110,92,515862.405838528,1478015.11987784,TRUE,FALSE
"621",102,6,328,"F",2025-05-19,150.4,58,"A",62.9270897,-143.7493047,11,116,517244.792351432,1479618.81766239,TRUE,FALSE
"622",102,7,328,"F",2025-06-11,150.4,58,"A",62.9236897,-143.7743047,19,46,516051.583247106,1479048.8314984,TRUE,FALSE
"623",102,8,328,"F",2025-07-22,150.4,58,"A",62.9164214,-143.8068364,110,84,514546.962004011,1477993.63912014,TRUE,FALSE
"624",102,9,328,"F",2025-09-08,150.4,58,"A",62.91633,-143.76243,86,3,516772.402926875,1478328.34515524,TRUE,FALSE
"625",102,10,328,"F",2025-09-24,150.4,58,"A",62.91702,-143.76012,86,2,516876.237890207,1478422.52631733,TRUE,FALSE
"626",102,11,328,"F",2025-10-10,150.4,58,"A",62.92484,-143.77021,19,47,516236.864875265,1479207.69816257,TRUE,FALSE
"627",102,12,328,"F",2025-10-22,150.4,58,"A",62.91502,-143.79576,110,88,515125.661680751,1477924.71978662,TRUE,FALSE
"628",105,0,375,"F",2024-09-29,150.4,59,"A",62.9015,-143.7888,63,7,515705.66863044,1476485.45696446,FALSE,TRUE
"629",105,1,375,"F",2024-10-16,150.4,59,"A",62.91469,-143.80542,110,85,514647.487980423,1477813.37664677,TRUE,FALSE
"630",105,4,375,"F",2024-12-27,150.4,59,"A",62.9130131,-143.7973214,110,88,515081.785353908,1477690.94642453,TRUE,FALSE
"631",92,0,339,"M",2024-09-29,150.4,60,"A",62.904,-143.7787,18,5,516168.890453992,1476840.04205998,FALSE,TRUE
"632",92,1,339,"M",2024-10-16,150.4,60,"A",62.89231,-143.73209,95,5,518705.129119088,1475912.14585778,FALSE,TRUE
"633",92,3,339,"M",2024-11-01,150.4,60,"A",62.8988414,-143.7470297,174,39,517844.173308568,1476516.86438407,FALSE,TRUE
"634",92,4,339,"M",2024-12-27,150.4,60,"A",62.9172314,-143.8141964,110,82,514164.520149686,1478026.10314795,TRUE,FALSE
"635",92,5,339,"M",2025-03-17,150.4,60,"A",62.9169847,-143.8244631,110,73,513654.544297068,1477919.40673792,TRUE,FALSE
"636",92,6,339,"M",2025-05-19,150.4,60,"M",62.9166314,-143.8214081,110,80,513813.577876584,1477904.01480666,TRUE,FALSE
"637",92,7,339,"M",2025-06-11,150.4,60,"M",62.9175831,-143.8221347,110,79,513760.94905996,1478003.51496447,TRUE,FALSE
"638",92,8,339,"M",2025-07-22,150.4,60,"M",62.9174364,-143.8208631,110,80,513827.137087659,1477997.14883436,TRUE,FALSE
"639",92,9,339,"M",2025-09-08,150.4,60,"M",62.91605,-143.8195,110,80,513919.065164417,1477854.55977533,TRUE,FALSE
"640",92,10,339,"M",2025-09-24,150.4,60,"M",62.91794,-143.82329,110,79,513697.000038769,1478034.00003486,TRUE,FALSE
"641",92,11,339,"M",2025-10-10,150.4,60,"M",62.91694,-143.82406,110,73,513675.495553881,1477917.58713184,TRUE,FALSE
"642",92,12,339,"M",2025-10-22,150.4,60,"M",62.91817,-143.82316,110,79,513699.586857418,1478060.41067193,TRUE,FALSE
"643",92,13,339,"M",2025-10-29,150.4,60,"M",62.91705,-143.82448,110,73,513652.583996031,1477926.48888265,TRUE,FALSE
"644",93,0,359,"M",2024-09-29,150.4,61,"A",62.904,-143.7787,18,5,516168.890453992,1476840.04205998,FALSE,TRUE
"645",93,1,359,"M",2024-10-16,150.4,61,"A",62.89796,-143.79303,74,25,515554.293352279,1476061.6213609,FALSE,TRUE
"646",93,3,359,"M",2024-11-01,150.4,61,"A",62.9149397,-143.7949281,110,88,515168.699916294,1477922.30366558,TRUE,FALSE
"647",93,4,359,"M",2024-12-27,150.4,61,"A",62.9184014,-143.8210164,110,79,513802.99293057,1478102.55304966,TRUE,FALSE
"648",93,5,359,"M",2025-03-17,150.4,61,"A",62.9183747,-143.8150597,110,81,514101.763932337,1478145.70254138,TRUE,FALSE
"649",93,6,359,"M",2025-05-19,150.4,61,"A",62.9183997,-143.7662964,19,50,516543.27702884,1478526.84695923,TRUE,FALSE
"650",93,7,359,"M",2025-06-11,150.4,61,"A",62.9061581,-143.7544947,72,7,517344.476405883,1477266.73562923,FALSE,FALSE
"651",93,8,359,"M",2025-07-22,150.4,61,"M",62.9166664,-143.8093581,110,83,514416.482993077,1478001.16468873,TRUE,FALSE
"652",98,0,340,"F",2024-09-29,150.4,62,"A",62.9015,-143.7888,63,7,515705.66863044,1476485.45696446,FALSE,TRUE
"653",98,1,340,"F",2024-10-16,150.4,62,"A",62.90197,-143.75594,205,3,517343.994713448,1476792.94115247,FALSE,TRUE
"654",98,3,340,"F",2024-11-01,150.4,62,"A",62.9176547,-143.8128514,110,82,514224.651642876,1478083.27229193,TRUE,FALSE
"655",98,4,340,"F",2024-12-27,150.4,62,"A",62.9144731,-143.7905447,110,89,515396.221137006,1477904.77878483,TRUE,FALSE
"656",98,5,340,"F",2025-03-17,150.4,62,"A",62.9164881,-143.8069031,110,84,514542.48177702,1478000.48953514,TRUE,FALSE
"657",98,6,340,"F",2025-05-19,150.4,62,"A",62.9273047,-143.7511147,11,116,517150.493290654,1479628.46571095,TRUE,FALSE
"658",98,7,340,"F",2025-06-11,150.4,62,"A",62.9333781,-143.7284931,11,93,518178.286306668,1480475.50950948,TRUE,FALSE
"659",98,8,340,"F",2025-07-22,150.4,62,"M",62.9335097,-143.7255364,11,90,518323.988037319,1480513.11535924,TRUE,FALSE
"660",98,9,340,"F",2025-09-08,150.4,62,"M",62.93423,-143.72488,11,90,518344.431301007,1480597.78142379,TRUE,FALSE
"661",98,10,340,"F",2025-09-24,150.4,62,"M",62.93277,-143.73055,11,93,518085.815873113,1480392.3084431,TRUE,FALSE
"662",98,11,340,"F",2025-10-10,150.4,62,"M",62.93349,-143.72955,11,93,518123.467016863,1480479.62064604,TRUE,FALSE
"663",98,12,340,"F",2025-10-22,150.4,62,"M",62.93567,-143.72638,11,93,518244.568002632,1480745.09449064,TRUE,FALSE
"664",98,13,340,"F",2025-10-29,150.4,62,"M",62.92934,-143.72331,11,79,518507.234628045,1480070.03404449,TRUE,FALSE
"665",99,0,348,"F",2024-09-29,150.4,63,"A",62.9015,-143.7888,63,7,515705.66863044,1476485.45696446,FALSE,TRUE
"666",99,1,348,"F",2024-10-16,150.4,63,"A",62.91381,-143.76015,26,2,516929.835229804,1478067.77790511,TRUE,FALSE
"667",99,3,348,"F",2024-11-01,150.4,63,"A",62.9143164,-143.7984581,110,87,515002.563085253,1477826.08124793,TRUE,FALSE
"668",99,4,348,"F",2024-12-27,150.4,63,"A",62.9162931,-143.8101281,110,83,514384.296109,1477953.96820963,TRUE,FALSE
"669",99,5,348,"F",2025-03-17,150.4,63,"A",62.9196197,-143.8231164,110,77,513677.038201544,1478220.87704615,TRUE,FALSE
"670",99,6,348,"F",2025-05-19,150.4,63,"A",62.9158297,-143.7818981,110,91,515806.035504028,1478121.74225511,TRUE,FALSE
"671",99,7,348,"F",2025-06-11,150.4,63,"A",62.9133464,-143.7800614,110,92,515940.562079254,1477861.73839994,TRUE,FALSE
"672",99,8,348,"F",2025-07-22,150.4,63,"A",62.9173247,-143.8128264,110,83,514231.539202765,1478047.01598308,TRUE,FALSE
"673",99,9,348,"F",2025-09-08,150.4,63,"A",62.9349,-143.74021,11,109,517565.729900924,1480552.20872773,TRUE,FALSE
"674",99,13,348,"F",2025-10-29,150.4,63,"A",62.91661,-143.80635,110,84,514568.099338714,1478018.23915594,TRUE,FALSE
"675",101,0,351,"F",2024-09-29,150.4,64,"A",62.9015,-143.7888,63,7,515705.66863044,1476485.45696446,FALSE,TRUE
"676",101,1,351,"F",2024-10-16,150.4,64,"A",62.89314,-143.7339,95,4,518600.139296021,1475989.67177146,FALSE,TRUE
"677",101,3,351,"F",2024-11-01,150.4,64,"A",62.7501781,-143.7803914,89,268,518719.490096368,1459836.8165451,FALSE,FALSE
"678",101,4,351,"F",2024-12-27,150.4,64,"A",62.7542047,-143.7767531,89,248,518833.686269434,1460310.00828282,FALSE,FALSE
"679",101,5,351,"F",2025-03-17,150.4,64,"A",62.7542131,-143.7733047,89,244,519007.164583634,1460337.8811123,FALSE,FALSE
"680",101,6,351,"F",2025-05-19,150.4,64,"A",62.7722131,-143.7682881,89,204,518950.981912486,1462365.27999928,FALSE,FALSE
"681",101,7,351,"F",2025-06-11,150.4,64,"A",62.7682631,-143.7707997,89,212,518892.34172891,1461909.35968812,FALSE,FALSE
"682",101,8,351,"F",2025-07-22,150.4,64,"A",62.7713097,-143.7662064,89,207,519071.227789898,1462281.76481587,FALSE,FALSE
"683",101,9,351,"F",2025-09-08,150.4,64,"M",62.76814,-143.77134,89,213,518867.262168869,1461891.54122686,FALSE,FALSE
"684",101,10,351,"F",2025-09-24,150.4,64,"M",62.76752,-143.7729,89,215,518799.385194645,1461810.87149483,FALSE,FALSE
"685",101,11,351,"F",2025-10-10,150.4,64,"M",62.76793,-143.77279,89,214,518797.891325865,1461857.01757181,FALSE,FALSE
"686",101,12,351,"F",2025-10-22,150.4,64,"M",62.76698,-143.76985,89,213,518962.141110712,1461775.05586233,FALSE,FALSE
"687",101,13,351,"F",2025-10-29,150.4,64,"M",62.76894,-143.77431,89,214,518704.081674329,1461956.70473472,FALSE,FALSE
"688",103,0,361,"F",2024-09-29,150.4,65,"A",62.9015,-143.7888,63,7,515705.66863044,1476485.45696446,FALSE,TRUE
"689",103,1,361,"F",2024-10-16,150.4,65,"A",62.84908,-143.69145,60,20,521488.667369016,1471456.44955524,FALSE,FALSE
"690",103,2,361,"F",2024-10-24,150.4,65,"A",62.82425,-143.68271,89,36,522356.673338119,1468783.20829846,FALSE,FALSE
"691",103,4,361,"F",2024-12-27,150.4,65,"M",62.7885181,-143.7566981,89,169,519254.163247639,1464256.79164979,FALSE,FALSE
"692",103,5,361,"F",2025-03-17,150.4,65,"M",62.7868281,-143.7605731,89,171,519088.301059283,1464039.83756532,FALSE,FALSE
"693",103,6,361,"F",2025-05-19,150.4,65,"M",62.7879547,-143.7608497,89,169,519055.051575539,1464162.10965128,FALSE,FALSE
"694",103,7,361,"F",2025-06-11,150.4,65,"M",62.7880247,-143.7603231,89,169,519080.333090163,1464173.95710689,FALSE,FALSE
"695",103,8,361,"F",2025-07-22,150.4,65,"M",62.7879047,-143.7606081,89,169,519068.060133349,1464158.47542646,FALSE,FALSE
"696",103,9,361,"F",2025-09-08,150.4,65,"M",62.78876,-143.75992,89,169,519087.982423122,1464258.32222176,FALSE,FALSE
"697",103,10,361,"F",2025-09-24,150.4,65,"M",62.78692,-143.76139,89,171,519045.639493716,1464043.60314675,FALSE,FALSE
"698",103,11,361,"F",2025-10-10,150.4,65,"M",62.78649,-143.76155,89,175,519044.973284755,1463994.85864237,FALSE,FALSE
"699",103,12,361,"F",2025-10-22,150.4,65,"M",62.79208,-143.75754,89,163,519150.663675939,1464643.62070044,FALSE,FALSE
"700",103,13,361,"F",2025-10-29,150.4,65,"M",62.78907,-143.76388,89,168,518883.515720596,1464261.61565818,FALSE,FALSE
"701",108,0,366,"M",2024-09-29,150.4,66,"A",62.9015,-143.7888,63,7,515705.66863044,1476485.45696446,FALSE,TRUE
"702",108,1,366,"M",2024-10-16,150.4,66,"A",62.89211,-143.73161,58,30,518732.626342267,1475893.80794379,FALSE,TRUE
"703",108,2,366,"M",2024-10-24,150.4,66,"A",62.75992,-143.77619,89,230,518764.07621167,1460945.70350427,FALSE,FALSE
"704",108,3,366,"M",2024-11-01,150.4,66,"A",62.7306447,-143.8308831,89,329,516509.814183741,1457285.50242903,FALSE,FALSE
"705",108,4,366,"M",2024-12-27,150.4,66,"A",62.7348047,-143.8206931,89,317,516952.330610526,1457824.35118778,FALSE,FALSE
"706",111,0,366,"M",2024-09-29,150.4,67,"A",62.9015,-143.7888,63,7,515705.66863044,1476485.45696446,FALSE,TRUE
"707",111,1,366,"M",2024-10-16,150.4,67,"A",62.90087,-143.76936,191,2,516690.497984107,1476566.97818496,FALSE,TRUE
"708",111,2,366,"M",2024-10-24,150.4,67,"A",62.90373,-143.77657,180,4,516280.230321273,1476826.77843414,FALSE,TRUE
"709",111,3,366,"M",2024-11-01,150.4,67,"A",62.9248814,-143.7575781,11,118,516868.552092352,1479310.5227696,TRUE,FALSE
"710",111,4,366,"M",2024-12-27,150.4,67,"A",62.9143564,-143.7838564,110,91,515733.193422762,1477943.812374,TRUE,FALSE
"711",111,5,366,"M",2025-03-17,150.4,67,"A",62.9173381,-143.7694997,11,123,516401.078398314,1478384.68936012,TRUE,FALSE
"712",111,6,366,"M",2025-05-19,150.4,67,"A",62.9251697,-143.7609147,11,118,516696.563762538,1479316.39855551,TRUE,FALSE
"713",111,7,366,"M",2025-06-11,150.4,67,"A",62.9294431,-143.7542231,11,115,516958.166170306,1479840.4249389,TRUE,FALSE
"714",111,8,366,"M",2025-07-22,150.4,67,"A",62.9164664,-143.8074647,110,84,514514.726205755,1477993.74163698,TRUE,FALSE
"715",95,0,342,"F",2024-09-29,150.4,68,"A",62.904,-143.7787,18,5,516168.890453992,1476840.04205998,FALSE,TRUE
"716",95,1,342,"F",2024-10-16,150.4,68,"A",62.91821,-143.78862,110,89,515428.650575395,1478332.45055299,TRUE,FALSE
"717",95,2,342,"F",2024-10-24,150.4,68,"A",62.87453,-143.70446,85,3,520396.579383107,1474164.81256186,FALSE,FALSE
"718",95,3,342,"F",2024-11-01,150.4,68,"A",62.8771347,-143.7178147,122,19,519682.066628617,1474347.87734369,FALSE,FALSE
"719",95,4,342,"F",2024-12-27,150.4,68,"A",62.8372564,-143.6928847,76,23,521620.95761002,1470139.51534476,FALSE,FALSE
"720",95,5,342,"F",2025-03-17,150.4,68,"M",62.8307997,-143.6880547,1,21,521975.036120384,1469464.45725629,FALSE,FALSE
"721",95,6,342,"F",2025-05-19,150.4,68,"M",62.8329531,-143.6932864,89,10,521675.1407593,1469661.14774652,FALSE,FALSE
"722",95,7,342,"F",2025-06-11,150.4,68,"M",62.8317514,-143.6865881,1,18,522032.222151065,1469581.07985318,FALSE,FALSE
"723",95,8,342,"F",2025-07-22,150.4,68,"M",62.8323947,-143.6869781,1,18,522001.519354015,1469649.05284932,FALSE,FALSE
"724",95,9,342,"F",2025-09-08,150.4,68,"M",62.83247,-143.68975,1,19,521861.045257537,1469635.58348581,FALSE,FALSE
"725",95,10,342,"F",2025-09-24,150.4,68,"M",62.83242,-143.68812,1,18,521943.74915486,1469642.8716705,FALSE,FALSE
"726",95,11,342,"F",2025-10-10,150.4,68,"M",62.83203,-143.68819,1,19,521946.975985752,1469599.25433263,FALSE,FALSE
"727",95,12,342,"F",2025-10-22,150.4,68,"M",62.83278,-143.68819,1,17,521934.011728479,1469682.07584029,FALSE,FALSE
"728",95,13,342,"F",2025-10-29,150.4,68,"M",62.8319,-143.68891,1,19,521913.072463987,1469579.24004791,FALSE,FALSE
"729",109,0,408,"F",2024-09-29,150.4,69,"A",62.9015,-143.7888,63,7,515705.66863044,1476485.45696446,FALSE,TRUE
"730",109,1,408,"F",2024-10-16,150.4,69,"A",62.91614,-143.79199,110,89,515295.310649606,1478077.67049134,TRUE,FALSE
"731",109,2,408,"F",2024-10-24,150.4,69,"A",62.91467,-143.78091,110,92,515875.386354814,1478001.33265621,TRUE,FALSE
"732",109,3,408,"F",2024-11-01,150.4,69,"A",62.9142564,-143.7882897,110,90,515512.869616177,1477898.34696843,TRUE,FALSE
"733",109,4,408,"F",2024-12-27,150.4,69,"A",62.9139931,-143.7812614,110,92,515869.382592638,1477923.84194059,TRUE,FALSE
"734",109,5,408,"F",2025-03-17,150.4,69,"A",62.9150181,-143.7970947,110,87,515058.847453695,1477914.15783498,TRUE,FALSE
"735",109,6,408,"F",2025-05-19,150.4,69,"A",62.8245631,-143.6859364,89,37,522189.225436609,1468792.41018766,FALSE,FALSE
"736",109,7,408,"F",2025-06-11,150.4,69,"A",62.8215531,-143.6855831,89,48,522259.011830818,1468462.79778804,FALSE,FALSE
"737",109,8,408,"F",2025-07-22,150.4,69,"A",62.8171147,-143.6941014,89,54,521907.844328356,1467905.69907107,FALSE,FALSE
"738",109,9,408,"F",2025-09-08,150.4,69,"A",62.81741,-143.69648,89,63,521783.25578557,1467919.61895802,FALSE,FALSE
"739",109,10,408,"F",2025-09-24,150.4,69,"A",62.82014,-143.69913,89,53,521602.993838143,1468200.28181694,FALSE,FALSE
"740",109,13,408,"F",2025-10-29,150.4,69,"A",62.82113,-143.69344,89,51,521871.696630983,1468354.31086526,FALSE,FALSE
"741",97,0,355,"M",2024-09-29,150.4,70,"A",62.904,-143.7787,18,5,516168.890453992,1476840.04205998,FALSE,TRUE
"742",97,1,355,"M",2024-10-16,150.4,70,"A",62.89064,-143.72847,195,2,518915.29480387,1475755.99927262,FALSE,TRUE
"743",97,3,355,"M",2024-11-01,150.4,70,"A",62.8440364,-143.6933664,76,10,521479.637992295,1470884.44319322,FALSE,FALSE
"744",97,4,355,"M",2024-12-27,150.4,70,"M",62.6995281,-143.9926631,12,15,508877.635777885,1452598.32785194,FALSE,FALSE
"745",97,5,355,"M",2025-03-17,150.4,70,"M",62.6993881,-143.9933397,12,15,508845.840284004,1452577.67119351,FALSE,FALSE
"746",97,6,355,"M",2025-05-19,150.4,70,"M",62.6984964,-143.9969431,12,16,508678.949899344,1452451.51794638,FALSE,FALSE
"747",97,7,355,"M",2025-06-11,150.4,70,"M",62.6993297,-144.0036781,12,21,508325.082604611,1452492.04397171,FALSE,FALSE
"748",97,8,355,"M",2025-07-22,150.4,70,"M",62.7007547,-143.9968597,12,16,508645.278743589,1452701.73887457,FALSE,FALSE
"749",97,9,355,"M",2025-09-08,150.4,70,"M",62.70089,-143.99902,12,17,508533.993328732,1452700.14791885,FALSE,FALSE
"750",97,10,355,"M",2025-09-24,150.4,70,"M",62.70225,-143.99769,12,17,508578.299252543,1452860.6370587,FALSE,FALSE
"751",97,11,355,"M",2025-10-10,150.4,70,"M",62.69836,-144.00167,12,21,508442.682060642,1452400.24570655,FALSE,FALSE
"752",97,12,355,"M",2025-10-22,150.4,70,"M",62.69942,-143.99908,12,17,508555.617467797,1452537.2266924,FALSE,FALSE
"753",97,13,355,"M",2025-10-29,150.4,70,"M",62.69932,-143.9968,12,16,508672.356820013,1452543.63644254,FALSE,FALSE
"754",106,0,346,"F",2024-09-29,150.4,71,"A",62.9015,-143.7888,63,7,515705.66863044,1476485.45696446,FALSE,TRUE
"755",106,1,346,"F",2024-10-16,150.4,71,"M",62.84401,-143.69346,76,10,521475.396348296,1470880.79289156,FALSE,FALSE
"756",106,2,346,"F",2024-10-24,150.4,71,"M",62.84544,-143.69365,76,8,521441.15498333,1471037.21465546,FALSE,FALSE
"757",106,3,346,"F",2024-11-01,150.4,71,"M",62.8428164,-143.6930414,76,13,521517.028139573,1470752.27174601,FALSE,FALSE
"758",106,4,346,"F",2024-12-27,150.4,71,"M",62.8451047,-143.6952881,76,8,521364.734821659,1470987.32674267,FALSE,FALSE
"759",106,5,346,"F",2025-03-17,150.4,71,"M",62.8492131,-143.6948881,60,19,521313.840068605,1471444.15467121,FALSE,FALSE
"760",106,6,346,"F",2025-05-19,150.4,71,"M",62.8457014,-143.6948431,76,7,521376.760842352,1471056.71354562,FALSE,FALSE
"761",106,7,346,"F",2025-06-11,150.4,71,"M",62.8454131,-143.6978281,76,7,521231.93077838,1471001.44539899,FALSE,FALSE
"762",106,8,346,"F",2025-07-22,150.4,71,"M",62.8434047,-143.6971464,76,11,521300.830176869,1470785.00817806,FALSE,FALSE
"763",106,9,346,"F",2025-09-08,150.4,71,"M",62.84529,-143.69314,146,6,521469.342104272,1471024.65478791,FALSE,FALSE
"764",106,10,346,"F",2025-09-24,150.4,71,"M",62.84427,-143.69362,76,10,521462.874104296,1470908.24813031,FALSE,FALSE
"765",106,11,346,"F",2025-10-10,150.4,71,"M",62.84377,-143.69762,76,11,521270.75096107,1470821.63086352,FALSE,FALSE
"766",106,12,346,"F",2025-10-22,150.4,71,"M",62.84329,-143.6977,76,11,521275.025183401,1470767.99639429,FALSE,FALSE
"767",106,13,346,"F",2025-10-29,150.4,71,"M",62.84402,-143.69468,76,10,521413.992085337,1470872.31801847,FALSE,FALSE
"768",112,0,372,"M",2024-09-29,150.4,72,"A",62.9015,-143.7888,63,7,515705.66863044,1476485.45696446,FALSE,TRUE
"769",112,1,372,"M",2024-10-16,150.4,72,"A",62.90317,-143.77786,18,6,516225.197001305,1476754.90064749,FALSE,TRUE
"770",112,3,372,"M",2024-11-01,150.4,72,"A",62.9181664,-143.8159347,110,81,514061.499759053,1478115.92151049,TRUE,FALSE
"771",112,4,372,"M",2024-12-27,150.4,72,"A",62.9169097,-143.8167897,110,81,514040.133509173,1477970.49450498,TRUE,FALSE
"772",112,5,372,"M",2025-03-17,150.4,72,"A",62.9169081,-143.8157881,110,81,514090.323839174,1477978.07081933,TRUE,FALSE
"773",112,6,372,"M",2025-05-19,150.4,72,"A",62.9256314,-143.7756614,19,44,515950.37869274,1479252.73906224,TRUE,FALSE
"774",112,8,372,"M",2025-07-22,150.4,72,"M",62.9169981,-143.8118881,110,83,514284.108869637,1478018.20745262,TRUE,FALSE
"775",112,9,372,"M",2025-09-08,150.4,72,"M",62.91614,-143.81724,110,81,514030.719952873,1477881.99160343,TRUE,FALSE
"776",112,10,372,"M",2025-09-24,150.4,72,"M",62.91702,-143.81747,110,81,514004.179276533,1477977.41220171,TRUE,FALSE
"777",112,11,372,"M",2025-10-10,150.4,72,"M",62.91766,-143.8154,110,82,514096.923724401,1478064.12619393,TRUE,FALSE
"778",112,12,372,"M",2025-10-22,150.4,72,"M",62.91737,-143.8135,110,82,514197.030530426,1478046.80394396,TRUE,FALSE
"779",112,13,372,"M",2025-10-29,150.4,72,"M",62.9166,-143.81777,110,81,513996.323462133,1477928.69899389,TRUE,FALSE
"780",107,0,344,"F",2024-09-29,150.4,73,"A",62.9015,-143.7888,63,7,515705.66863044,1476485.45696446,FALSE,TRUE
"781",107,1,344,"F",2024-10-16,150.4,73,"A",62.90059,-143.75832,24,4,517248.446916345,1476621.99382004,FALSE,TRUE
"782",107,3,344,"F",2024-11-01,150.4,73,"A",62.9175197,-143.8122647,110,83,514256.33985689,1478072.90397764,TRUE,FALSE
"783",107,4,344,"F",2024-12-27,150.4,73,"A",62.9146164,-143.7648164,110,96,516682.298155309,1478120.52432913,TRUE,FALSE
"784",107,5,344,"F",2025-03-17,150.4,73,"A",62.9153064,-143.7995831,110,87,514929.288832318,1477926.7041044,TRUE,FALSE
"785",107,9,344,"F",2025-09-08,150.4,73,"M",62.91617,-143.81122,110,83,514331.712759608,1477931.91451576,TRUE,FALSE
"786",107,13,344,"F",2025-10-29,150.4,73,"M",62.91549,-143.8104,110,83,514384.396570699,1477863.15687688,TRUE,FALSE
"787",80,0,373,"M",2024-09-29,150.4,74,"A",62.904,-143.7787,18,5,516168.890453992,1476840.04205998,FALSE,TRUE
"788",80,1,373,"M",2024-10-16,150.4,74,"A",62.89902,-143.8034,156,5,515016.510043753,1476098.23929974,FALSE,TRUE
"789",80,2,373,"M",2024-10-24,150.4,74,"A",62.89898,-143.80316,156,5,515029.220458712,1476095.68238908,FALSE,TRUE
"790",80,3,373,"M",2024-11-01,150.4,74,"A",62.9161114,-143.7633214,86,3,516731.514863072,1478297.26657501,TRUE,FALSE
"791",80,4,373,"M",2024-12-27,150.4,74,"A",62.9150497,-143.7803947,110,92,515894.689072432,1478047.27193094,TRUE,FALSE
"792",80,5,373,"M",2025-03-17,150.4,74,"M",62.9163647,-143.7647514,86,2,516655.557224008,1478314.11572922,TRUE,FALSE
"793",80,6,373,"M",2025-05-19,150.4,74,"M",62.9173931,-143.7715947,110,94,516295.224422153,1478374.47504793,TRUE,FALSE
"794",80,7,373,"M",2025-06-11,150.4,74,"M",62.9184047,-143.7663247,19,50,516541.774145245,1478527.17905365,TRUE,FALSE
"795",80,8,373,"M",2025-07-22,150.4,74,"M",62.9184464,-143.7690431,19,50,516404.93587372,1478510.64373033,TRUE,FALSE
"796",80,10,373,"M",2025-09-24,150.4,74,"M",62.92105,-143.77185,19,48,516219.740466205,1478776.3711469,TRUE,FALSE
"797",80,11,373,"M",2025-10-10,150.4,74,"M",62.91744,-143.77273,110,94,516237.568035408,1478370.82926119,TRUE,FALSE
"798",80,12,373,"M",2025-10-22,150.4,74,"M",62.91752,-143.77467,110,93,516139.047340911,1478364.58589572,TRUE,FALSE
"799",80,13,373,"M",2025-10-29,150.4,74,"M",62.91807,-143.77115,19,50,516305.887008145,1478452.69149009,TRUE,FALSE
"800",94,0,374,"M",2024-09-29,150.4,75,"A",62.904,-143.7787,18,5,516168.890453992,1476840.04205998,FALSE,TRUE
"801",94,1,374,"M",2024-10-16,150.4,75,"A",62.90003,-143.80682,200,2,514827.870840842,1476183.28031592,FALSE,TRUE
"802",94,2,374,"M",2024-10-24,150.4,75,"A",62.89896,-143.79886,103,1,515245.039427553,1476126.8275672,FALSE,TRUE
"803",94,3,374,"M",2024-11-01,150.4,75,"A",62.9126947,-143.7600231,26,2,516955.334949015,1477945.5909076,TRUE,FALSE
"804",94,4,374,"M",2024-12-27,150.4,75,"A",62.9171264,-143.8205097,110,80,513850.126270516,1477965.64174381,TRUE,FALSE
"805",94,5,374,"M",2025-03-17,150.4,75,"A",62.9165147,-143.8084347,110,84,514465.320848866,1477991.56187575,TRUE,FALSE
"806",94,6,374,"M",2025-05-19,150.4,75,"M",62.9125381,-143.7855831,110,91,515677.848584655,1477729.57762937,TRUE,FALSE
